ReturnID,SaleID,ReasonKey,ReturnAmount
2278,2041,3,229.25
2279,9974,3,724.27
2280,18307,3,1964.11
2281,19906,3,1988.33
2282,6697,1,498.09
2283,3597,3,1784.81
2284,14764,3,822.43
2285,18838,1,431.76
2286,16300,3,212.59
2287,24511,2,2481.8
2288,5587,2,1987.73
2289,1825,2,2727.39
2290,25720,2,1515.6
2291,28603,1,1334.52
2292,27828,4,2807.29
2293,25335,3,2050.29
2294,19620,4,1781.36
2295,11021,3,2737.3
2296,4043,1,2501.16
2297,4538,3,552.55
2298,4744,3,616.19
2299,26789,2,283.26
2300,355,2,1756.43
2301,25570,4,374.14
2302,11012,1,1305.33
2303,15545,2,1920.18
2304,27405,3,2589.11
2305,24229,4,1717.91
2306,10980,3,2653.44
2307,21396,3,1772.58
2308,1725,3,1813.07
2309,11441,4,1301.84
2310,25687,2,2082.68
2311,10589,3,1730.73
2312,6222,1,1389.05
2313,20497,2,2986.29
2314,24576,1,1787.83
2315,1956,2,2529.27
2316,776,4,311.56
2317,5685,2,452.79
2318,8540,3,983.05
2319,7517,2,1605.3
2320,2411,2,1955.34
2321,24223,4,1045.82
2322,17736,1,258.58
2323,24911,1,1637.93
2324,29776,1,2421.01
2325,22420,2,735.94
2326,1430,3,811.65
2327,17256,2,2091.96
2328,6709,2,249.93
2329,29314,4,255.62
2330,29433,4,659.79
2331,16016,4,1392.0
2332,26898,2,2289.21
2333,923,2,915.18
2334,15650,2,2287.61
2335,23928,3,2821.68
2336,23226,3,2611.5
2337,5930,4,263.43
2338,22153,2,589.29
2339,3088,4,2614.47
2340,6438,4,1773.67
2341,29288,3,1355.87
2342,2239,2,1906.33
2343,14992,4,687.18
2344,23378,1,1807.43
2345,23154,1,1895.28
2346,18387,3,2233.25
2347,11431,3,787.84
2348,17478,4,395.39
2349,14206,1,569.43
2350,11737,3,742.11
2351,24431,3,1858.79
2352,14234,2,2090.75
2353,4915,2,1303.97
2354,3074,4,2617.71
2355,7490,2,1649.43
2356,9388,3,1059.23
2357,98,2,2208.09
2358,22917,2,2041.35
2359,8508,2,2949.86
2360,15671,2,2569.43
2361,21736,4,2246.93
2362,11492,1,1756.11
2363,5989,4,1184.9
2364,17642,2,657.04
2365,26726,1,478.38
2366,26835,2,1728.18
2367,11660,3,2389.44
2368,26743,1,2584.74
2369,21247,2,1125.77
2370,14857,3,1533.61
2371,21726,4,1851.82
2372,5243,4,2716.77
2373,9521,2,1230.59
2374,10159,1,1755.58
2375,25830,1,2645.48
2376,6293,1,1591.27
2377,3786,1,1121.75
2378,15782,3,2970.22
2379,4143,3,618.67
2380,17181,4,1233.37
2381,5872,4,2285.73
2382,12698,1,2527.39
2383,4141,2,1231.72
2384,10731,3,1091.1
2385,25838,3,2796.32
2386,12617,3,217.21
2387,12744,1,1371.58
2388,8128,1,596.03
2389,25092,1,2182.87
2390,19280,1,1426.7
2391,3789,3,2411.58
2392,3022,2,2652.91
2393,6108,3,2104.13
2394,28115,2,1669.39
2395,28205,1,587.78
2396,20763,4,2223.77
2397,19469,4,2444.57
2398,12034,1,2546.75
2399,1654,4,364.41
2400,1548,2,2131.9
2401,20711,2,1241.94
2402,6460,4,2930.76
2403,10138,1,2494.99
2404,840,4,2163.75
2405,21627,3,2458.22
2406,983,4,899.59
2407,1566,2,1905.44
2408,6706,2,599.41
2409,18470,4,1743.43
2410,28342,2,2061.47
2411,16694,2,1161.6
2412,12817,4,1953.28
2413,6265,2,2940.71
2414,19753,3,2076.98
2415,24370,3,1602.52
2416,8318,4,1126.21
2417,15273,3,2109.01
2418,11661,3,1761.63
2419,12128,4,261.44
2420,1934,4,2433.01
2421,13606,4,2675.71
2422,23373,1,440.28
2423,14392,3,1088.73
2424,16970,4,2772.63
2425,12610,3,1669.4
2426,2048,1,2937.46
2427,22603,1,1980.27
2428,4956,1,547.93
2429,1594,4,1703.41
2430,19905,1,1132.69
2431,25452,1,649.2
2432,27882,3,1494.13
2433,2332,4,672.36
2434,13156,4,2525.45
2435,1025,3,2740.9
2436,20854,2,2489.5
2437,12855,2,2126.5
2438,10095,3,1514.94
2439,7831,2,1768.42
2440,595,2,1041.71
2441,4865,4,2686.28
2442,18219,4,1329.36
2443,23438,1,1823.77
2444,29133,2,2458.54
2445,22469,4,870.07
2446,14366,1,328.13
2447,9695,2,1318.73
2448,18224,3,285.52
2449,10393,1,702.66
2450,26200,3,1858.97
2451,21932,3,210.21
2452,21562,1,1082.56
2453,24754,2,1066.21
2454,3763,1,1619.73
2455,22096,4,2693.66
2456,11192,4,640.87
2457,9118,3,664.82
2458,13237,2,1680.38
2459,2969,3,2933.11
2460,15474,2,1295.29
2461,17987,2,2470.46
2462,84,2,1926.23
2463,27397,2,848.59
2464,14023,3,1020.02
2465,25055,2,1517.31
2466,14487,1,2943.17
2467,16090,2,2014.69
2468,15195,1,889.51
2469,25775,1,1984.31
2470,19023,2,550.09
2471,6011,1,2454.54
2472,25433,1,804.97
2473,28492,3,2835.32
2474,20816,1,2112.59
2475,27136,3,1287.87
2476,17297,4,2517.09
2477,6912,3,860.46
2478,29849,2,703.41
2479,7201,4,2252.82
2480,27053,1,1767.53
2481,21449,1,2974.84
2482,16284,2,824.9
2483,26054,3,494.65
2484,23095,2,1809.03
2485,5800,4,1299.41
2486,6991,2,1231.72
2487,8782,3,515.91
2488,1522,1,2489.18
2489,8839,1,1053.34
2490,3418,4,2970.9
2491,22994,4,1618.3
2492,20565,4,904.88
2493,17978,3,2122.45
2494,12572,3,1345.79
2495,14669,4,2092.11
2496,6695,2,2779.69
2497,7742,1,1714.7
2498,13403,2,346.83
2499,17262,3,1853.71
2500,19442,4,2056.78
2501,17605,1,1463.58
2502,27489,2,850.37
2503,13769,4,1925.47
2504,8167,4,2078.52
2505,11082,3,2477.06
2506,7258,1,1663.23
2507,23482,3,1567.12
2508,4456,4,2593.51
2509,23083,1,2637.68
2510,21543,4,2780.21
2511,17654,3,416.22
2512,29537,1,1718.24
2513,1093,1,2698.23
2514,13402,1,1084.48
2515,4410,3,1149.78
2516,5208,1,1411.89
2517,14982,4,668.82
2518,21564,4,2174.24
2519,19789,2,746.31
2520,13373,4,2705.22
2521,6136,2,2985.66
2522,17888,3,2197.6
2523,17470,4,321.45
2524,24842,3,2274.85
2525,14836,1,2913.34
2526,8850,2,1561.39
2527,12561,4,2752.88
2528,19289,2,1623.87
2529,17113,4,634.58
2530,14131,1,1094.5
2531,16277,3,1651.19
2532,22451,4,210.52
2533,12557,3,2731.73
2534,21174,1,2927.26
2535,21314,4,2550.75
2536,24485,3,2251.45
2537,28071,3,1380.8
2538,8723,2,526.08
2539,8319,2,1173.72
2540,7600,1,1479.01
2541,17179,1,2688.84
2542,2250,1,2427.76
2543,11134,1,864.27
2544,28872,3,659.72
2545,13586,1,324.89
2546,22541,2,1139.46
2547,26617,3,1958.55
2548,22368,4,978.21
2549,25598,3,2543.63
2550,28954,2,1350.32
2551,8804,1,1248.11
2552,28627,2,1644.93
2553,18770,3,2870.4
2554,2090,1,1261.06
2555,19888,4,233.76
2556,11301,1,1037.78
2557,5037,1,1153.07
2558,11489,2,928.26
2559,3001,1,729.35
2560,11788,4,2890.29
2561,22532,2,2355.03
2562,7675,1,2067.72
2563,18607,3,2991.32
2564,13136,1,200.81
2565,20207,1,388.23
2566,2114,4,2874.68
2567,14967,1,707.91
2568,3386,3,1767.56
2569,25705,3,1835.26
2570,18414,1,1258.62
2571,355,3,1761.77
2572,20679,2,806.27
2573,17501,1,1880.02
2574,17976,4,712.29
2575,254,4,632.86
2576,16482,1,991.67
2577,1983,3,2110.77
2578,28065,3,2087.43
2579,22642,2,502.52
2580,24905,1,1939.59
2581,170,4,717.02
2582,13280,4,1681.37
2583,19820,3,1630.45
2584,26795,2,727.92
2585,25329,4,1238.35
2586,8928,3,2204.17
2587,13861,1,2345.36
2588,7629,2,1782.99
2589,10788,2,2635.11
2590,21810,1,2347.75
2591,12260,3,265.35
2592,20321,3,2879.47
2593,27522,2,2034.01
2594,13916,3,236.21
2595,24285,2,2148.35
2596,11441,3,2908.15
2597,23563,4,648.91
2598,19350,2,1104.56
2599,28214,2,1146.98
2600,14041,2,2573.32
2601,5192,4,2824.94
2602,13289,3,2617.57
2603,15600,3,1790.73
2604,17647,3,1787.65
2605,6821,3,2189.05
2606,13312,1,2015.1
2607,17106,2,837.13
2608,8201,1,2155.45
2609,20140,3,1698.65
2610,2568,1,2188.94
2611,13318,1,502.57
2612,19457,1,410.4
2613,270,4,1069.61
2614,25085,4,289.2
2615,14261,2,356.94
2616,22040,1,702.97
2617,5846,1,1092.38
2618,6980,1,928.73
2619,1886,2,2776.61
2620,17319,2,594.84
2621,6900,1,1077.89
2622,15893,3,947.89
2623,9408,4,1015.91
2624,13980,1,1857.03
2625,10465,1,318.49
2626,25589,1,1636.15
2627,11248,1,2885.03
2628,3037,4,889.46
2629,25156,2,379.32
2630,18029,4,275.74
2631,22580,2,818.22
2632,1097,2,406.29
2633,9654,3,1932.6
2634,27880,2,2860.64
2635,24880,4,1559.66
2636,1533,3,1985.56
2637,15597,1,466.22
2638,15026,3,2694.85
2639,24125,2,956.08
2640,4938,2,697.05
2641,23315,3,748.86
2642,2211,4,889.31
2643,3225,1,1151.42
2644,7386,1,2500.39
2645,3549,1,1120.34
2646,3832,2,2139.19
2647,1172,2,1484.87
2648,4208,3,2073.83
2649,10690,1,296.17
2650,28553,2,2169.18
2651,10607,2,2042.04
2652,17627,2,243.66
2653,12574,3,2787.47
2654,11978,3,1385.76
2655,15777,4,2837.29
2656,12234,2,2519.05
2657,24036,1,899.73
2658,24462,3,1587.29
2659,4386,4,840.82
2660,7399,1,2183.09
2661,28864,3,1090.88
2662,3406,2,892.3
2663,10400,1,729.48
2664,3094,1,1718.89
2665,19090,4,1703.22
2666,24117,4,2021.76
2667,25474,3,2213.57
2668,21524,2,2284.6
2669,25888,4,258.8
2670,10890,4,2320.31
2671,8448,4,783.43
2672,16941,3,2893.55
2673,7903,2,2757.31
2674,20612,2,2267.12
2675,28706,2,2523.58
2676,3553,2,2423.21
2677,5605,3,329.32
2678,11802,4,765.47
2679,18737,3,695.53
2680,17614,3,2130.43
2681,12518,4,552.26
2682,14982,3,695.24
2683,16884,4,1502.8
2684,11295,1,2683.71
2685,14315,1,1935.9
2686,18616,3,1915.03
2687,2949,1,1788.76
2688,12335,2,863.59
2689,26084,3,383.2
2690,11989,1,1592.66
2691,27116,1,1055.12
2692,12177,3,2879.7
2693,17725,2,2615.26
2694,28962,1,1622.65
2695,15625,3,1722.52
2696,6220,2,488.79
2697,25401,3,543.88
2698,23555,4,2857.6
2699,23761,3,495.07
2700,17942,2,773.71
2701,18120,1,2380.08
2702,4349,4,2292.78
2703,7617,4,1114.31
2704,4687,1,1560.07
2705,14040,4,1426.31
2706,12136,3,2262.46
2707,26479,2,1765.13
2708,8311,4,2702.56
2709,13034,4,1273.52
2710,15566,1,2044.58
2711,28171,2,809.5
2712,22360,4,1472.99
2713,5607,4,848.22
2714,28883,1,285.2
2715,1197,4,1138.97
2716,7209,3,2137.99
2717,16305,2,2946.73
2718,7877,3,690.75
2719,22930,2,377.04
2720,19889,2,2390.05
2721,20167,2,1544.85
2722,1462,2,1695.95
2723,25049,3,511.68
2724,19070,4,1146.54
2725,14908,2,247.55
2726,19818,4,2368.43
2727,7241,1,2808.15
2728,1989,1,2148.53
2729,17813,3,2126.25
2730,4059,1,2711.78
2731,25480,2,1812.58
2732,8980,3,1259.81
2733,1973,1,2516.4
2734,12154,3,2718.66
2735,4382,4,969.07
2736,29326,3,1123.33
2737,12220,3,1778.21
2738,21843,4,1782.24
2739,13750,4,1594.39
2740,9323,2,2917.96
2741,2858,1,1582.83
2742,19936,2,2605.67
2743,26607,3,2106.09
2744,25660,2,1667.5
2745,748,2,1791.08
2746,3848,3,503.16
2747,21229,1,397.97
2748,9863,4,1357.65
2749,1224,3,1253.21
2750,20762,4,629.95
2751,17288,3,2646.29
2752,11512,1,2094.47
2753,17663,4,2729.92
2754,9485,3,938.19
2755,22476,1,471.0
2756,9521,2,1562.57
2757,18843,1,1779.12
2758,19908,2,356.15
2759,5194,1,902.11
2760,20586,4,2237.8
2761,27032,3,770.75
2762,8328,2,1211.24
2763,330,2,2516.56
2764,18728,2,1407.06
2765,20547,2,1683.7
2766,4948,3,538.52
2767,17550,3,2224.96
2768,7202,3,1069.45
2769,13425,4,1082.15
2770,20964,2,1118.92
2771,3691,3,2158.01
2772,23796,4,1824.48
2773,8682,4,2327.42
2774,24679,3,623.32
2775,4684,3,2435.4
2776,3046,4,2324.82
2777,8120,1,2484.06
2778,2951,1,2195.09
2779,27434,1,1172.63
2780,833,2,1401.65
2781,24815,2,2189.58
2782,18954,4,972.82
2783,29481,4,1909.27
2784,18326,2,998.69
2785,24469,4,331.92
2786,22172,1,2865.71
2787,24608,1,2855.49
2788,10123,2,2401.82
2789,6500,2,595.25
2790,22522,4,2746.0
2791,2551,4,1567.82
2792,14836,4,1988.47
2793,13097,1,770.72
2794,27653,2,2083.87
2795,2116,4,411.6
2796,15253,1,879.19
2797,5157,2,411.94
2798,3315,3,1340.81
2799,14762,3,1970.26
2800,9518,4,1397.43
2801,18605,1,255.08
2802,22512,4,409.88
2803,20521,2,1068.37
2804,27270,1,1959.21
2805,25602,3,2730.38
2806,18016,4,2558.08
2807,24815,2,413.96
2808,27794,1,1457.61
2809,19280,2,371.92
2810,24832,2,1703.72
2811,7579,2,2942.11
2812,26443,2,812.98
2813,20929,4,348.85
2814,13501,2,2996.18
2815,10803,3,270.97
2816,9558,1,619.36
2817,12943,3,787.71
2818,4789,3,2063.18
2819,10650,4,1994.61
2820,15685,3,1234.85
2821,12549,4,288.74
2822,2866,3,724.18
2823,3088,1,2956.01
2824,24226,1,713.94
2825,18469,3,1717.36
2826,27913,2,507.73
2827,14690,3,2928.82
2828,12777,3,1135.42
2829,24418,3,2961.03
2830,17904,4,1502.47
2831,27032,3,877.84
2832,7042,3,2327.58
2833,11057,4,2191.71
2834,5954,3,902.51
2835,19529,2,2601.57
2836,18740,2,2013.0
2837,5304,2,2849.35
2838,2996,3,2347.34
2839,25143,1,518.25
2840,8902,3,314.59
2841,19831,3,647.97
2842,12682,2,1335.54
2843,15938,3,279.13
2844,29943,3,1331.18
2845,17741,3,2741.63
2846,23917,1,1011.16
2847,11214,3,1009.62
2848,2770,4,454.03
2849,21462,1,887.13
2850,25194,1,1139.14
2851,13629,4,2033.67
2852,691,4,2053.21
2853,29855,3,1712.67
2854,2992,3,2885.9
2855,1175,2,940.5
2856,22861,3,202.72
2857,26394,1,1761.54
2858,18935,3,1868.04
2859,21656,3,1259.92
2860,13376,2,634.0
2861,29960,4,525.3
2862,7236,3,2445.97
2863,24888,3,1487.69
2864,22882,4,2510.64
2865,16638,4,2337.71
2866,21295,1,1754.83
2867,768,1,2677.55
2868,15845,4,866.97
2869,15809,2,2519.7
2870,17934,4,1744.25
2871,11405,3,1796.24
2872,1812,3,1016.79
2873,22070,2,1078.35
2874,17487,4,632.4
2875,21652,3,2774.79
2876,25007,4,214.68
2877,2631,1,2741.01
2878,14113,3,2136.13
2879,4755,2,798.18
2880,19052,3,1987.69
2881,22165,3,2867.99
2882,23983,2,2836.34
2883,24610,2,408.62
2884,26780,3,1380.53
2885,3995,1,1772.34
2886,12718,3,616.7
2887,23333,3,645.01
2888,18836,2,2486.15
2889,14138,3,2109.67
2890,1996,2,2486.15
2891,3623,4,2409.67
2892,7135,4,1680.66
2893,2015,1,1905.47
2894,17388,1,347.74
2895,18052,4,1681.19
2896,10610,1,1705.45
2897,6646,1,2435.45
2898,20865,2,1615.42
2899,15370,1,1996.13
2900,26063,3,1756.27
2901,10334,3,461.55
2902,25871,3,1479.17
2903,2497,4,1583.6
2904,632,2,2978.34
2905,17402,1,2074.56
2906,24710,3,2558.15
2907,288,2,706.59
2908,8501,4,2866.72
2909,20408,3,759.08
2910,2623,3,1985.81
2911,25137,4,332.46
2912,22320,2,2241.76
2913,27451,2,1742.04
2914,8826,3,2326.68
2915,20173,3,1096.17
2916,9483,4,1546.04
2917,12030,4,2894.55
2918,5910,1,2855.29
2919,22293,4,2563.77
2920,23457,2,2085.33
2921,22118,4,2507.31
2922,18315,2,583.63
2923,28758,1,418.82
2924,28333,1,2217.86
2925,9741,3,1816.69
2926,25346,2,254.56
2927,26425,2,1186.25
2928,16473,3,1219.8
2929,13534,3,2732.83
2930,24301,2,862.62
2931,20356,4,2836.4
2932,2748,1,1296.68
2933,23192,3,824.09
2934,3033,1,2903.99
2935,3843,2,2105.64
2936,9210,2,691.87
2937,29027,3,1046.62
2938,3669,4,1109.43
2939,10303,1,2387.95
2940,8094,2,291.63
2941,27831,3,762.52
2942,5933,4,1488.64
2943,12585,2,1637.96
2944,2,3,2890.28
2945,14780,4,2405.81
2946,4682,1,2913.21
2947,24975,3,463.92
2948,7099,1,579.47
2949,13691,2,2887.96
2950,22626,2,490.7
2951,1934,1,1299.67
2952,29767,2,1062.53
2953,8351,3,2059.68
2954,5330,1,1838.16
2955,19178,1,307.3
2956,12595,3,2457.16
2957,7698,1,2482.98
2958,7588,2,820.45
2959,13969,3,2772.65
2960,20423,4,2512.53
2961,28117,1,2337.54
2962,13155,1,1949.29
2963,2334,1,2456.11
2964,15771,2,1519.23
2965,11270,4,2133.3
2966,8696,4,215.42
2967,694,2,1612.76
2968,4180,1,436.84
2969,1919,3,2761.69
2970,8244,4,520.55
2971,17313,3,1445.73
2972,7160,3,2749.82
2973,5501,4,853.42
2974,2984,4,2103.27
2975,28213,1,369.09
2976,2891,4,1846.72
2977,4842,3,2709.41
2978,9002,3,1161.12
2979,27078,3,1931.96
2980,10752,1,509.81
2981,14056,2,874.21
2982,19692,3,1776.82
2983,13356,3,730.22
2984,4304,2,843.49
2985,23222,4,1596.07
2986,7706,4,2654.62
2987,8010,3,503.89
2988,19302,4,930.66
2989,17852,2,2550.88
2990,2740,4,1448.96
2991,23816,3,2503.43
2992,15537,4,2742.01
2993,21986,2,2382.63
2994,11332,2,2114.67
2995,23949,1,1899.57
2996,17562,4,2053.22
2997,12188,3,1624.99
2998,3720,3,1770.7
2999,28335,1,694.73
3000,24283,2,1063.46
