OrderKey,CustomerKey,ChannelKey,PaymentKey
22792,5264,2,2
22793,6337,1,1
22794,6152,1,1
22795,5174,1,3
22796,5745,2,2
22797,5867,2,1
22798,5509,1,1
22799,6064,1,4
22800,5287,2,4
22801,6424,1,3
22802,6242,2,2
22803,6409,1,1
22804,5486,1,2
22805,5291,1,2
22806,5275,2,2
22807,6212,1,3
22808,5264,2,4
22809,5153,2,3
22810,5534,1,2
22811,5820,1,1
22812,5521,2,4
22813,6423,1,2
22814,5145,2,3
22815,6297,2,2
22816,6464,1,2
22817,5860,1,3
22818,5889,1,1
22819,6237,1,1
22820,5554,1,1
22821,6401,2,4
22822,5136,1,1
22823,5744,1,3
22824,5300,1,3
22825,5021,1,4
22826,5456,1,1
22827,5253,1,3
22828,6206,1,1
22829,6084,1,3
22830,6130,1,1
22831,5099,1,3
22832,5798,1,3
22833,6389,2,4
22834,5977,2,2
22835,5531,1,2
22836,6347,1,2
22837,5776,2,3
22838,5109,2,3
22839,6449,1,4
22840,6448,1,2
22841,5899,1,4
22842,6029,1,3
22843,5877,2,2
22844,5626,2,1
22845,5626,1,3
22846,5185,2,1
22847,5158,2,2
22848,5192,1,1
22849,5174,2,3
22850,6135,1,1
22851,5869,2,2
22852,5983,1,1
22853,5831,1,2
22854,5015,2,4
22855,6439,2,3
22856,5501,2,1
22857,6244,1,2
22858,6382,2,2
22859,5359,1,3
22860,5274,2,3
22861,5105,1,4
22862,5777,1,3
22863,5232,1,2
22864,6105,1,3
22865,5613,1,3
22866,5543,1,1
22867,6293,2,4
22868,5446,1,1
22869,5949,2,4
22870,5118,1,1
22871,6261,1,3
22872,5612,1,1
22873,5011,1,2
22874,5824,1,1
22875,5208,1,4
22876,5405,1,2
22877,5842,1,4
22878,5015,1,3
22879,5464,1,4
22880,5767,1,3
22881,5878,1,3
22882,5223,1,4
22883,5332,1,3
22884,5889,1,3
22885,6453,1,1
22886,5389,1,1
22887,5274,1,4
22888,5679,1,2
22889,6365,1,4
22890,6363,1,1
22891,5863,1,4
22892,6397,2,2
22893,5666,1,4
22894,5270,1,1
22895,5044,1,2
22896,5705,2,1
22897,6402,1,1
22898,6390,1,4
22899,6223,2,1
22900,5890,1,3
22901,5578,1,1
22902,5879,1,2
22903,6494,2,2
22904,5511,1,1
22905,5540,2,2
22906,6365,1,2
22907,5971,2,1
22908,6436,2,2
22909,5387,2,2
22910,5470,1,2
22911,5822,1,3
22912,5394,1,4
22913,5037,2,2
22914,5187,1,4
22915,5835,2,3
22916,6434,2,2
22917,5455,1,4
22918,5982,1,4
22919,6319,1,3
22920,5226,1,3
22921,5575,1,4
22922,5506,1,1
22923,5373,1,1
22924,5107,2,3
22925,5435,1,4
22926,5574,2,1
22927,5883,1,3
22928,6007,1,3
22929,5624,1,1
22930,6371,1,2
22931,5679,1,3
22932,6207,2,3
22933,5488,2,3
22934,5431,2,4
22935,5179,1,2
22936,6290,2,1
22937,5085,2,2
22938,5396,2,4
22939,5203,1,3
22940,5618,2,4
22941,5414,2,2
22942,5090,1,2
22943,5857,2,3
22944,6148,1,3
22945,5919,2,1
22946,5894,1,4
22947,5859,2,1
22948,5342,2,3
22949,6427,1,3
22950,5094,2,1
22951,6421,1,4
22952,6014,2,1
22953,5339,1,4
22954,6152,1,4
22955,6244,1,2
22956,5377,1,2
22957,6172,1,1
22958,6051,1,3
22959,5622,1,3
22960,6451,1,1
22961,5351,1,1
22962,6093,1,3
22963,5081,2,2
22964,5569,1,3
22965,5106,2,2
22966,5431,2,1
22967,5003,2,3
22968,6296,2,3
22969,5665,1,3
22970,6479,1,4
22971,6253,1,3
22972,5118,2,1
22973,5729,1,3
22974,5362,1,1
22975,6101,2,1
22976,6480,2,4
22977,6340,1,2
22978,5906,1,3
22979,5551,1,4
22980,5319,1,2
22981,6495,2,4
22982,5755,1,4
22983,5192,1,2
22984,5941,1,2
22985,5387,2,4
22986,6494,1,3
22987,5044,1,2
22988,5364,1,2
22989,5143,1,1
22990,5874,1,4
22991,6322,1,1
22992,6484,2,2
22993,6489,1,1
22994,5774,1,1
22995,5226,1,1
22996,5271,1,1
22997,5549,1,1
22998,5020,1,3
22999,6449,1,2
23000,5286,1,4
23001,5335,1,3
23002,5981,1,2
23003,5115,2,3
23004,6286,2,1
23005,5044,1,1
23006,6116,1,1
23007,6048,1,2
23008,5003,1,1
23009,5465,1,4
23010,5302,1,3
23011,5463,2,4
23012,6407,2,1
23013,6008,1,1
23014,5460,1,3
23015,5732,1,3
23016,5243,1,1
23017,5089,2,2
23018,5365,1,3
23019,6229,1,4
23020,5308,2,3
23021,6280,1,3
23022,5213,1,4
23023,6356,1,3
23024,6457,1,1
23025,5305,2,2
23026,5656,1,4
23027,5915,2,4
23028,5138,1,4
23029,6489,1,2
23030,5186,1,2
23031,5373,1,3
23032,5654,1,4
23033,5986,2,4
23034,6233,2,3
23035,5284,2,2
23036,5785,1,4
23037,6104,2,4
23038,6091,2,2
23039,5788,1,4
23040,6080,2,2
23041,6440,1,2
23042,5741,1,2
23043,5036,1,4
23044,5274,1,1
23045,5716,1,2
23046,5604,1,2
23047,6130,1,2
23048,5432,1,1
23049,5283,1,2
23050,5774,2,1
23051,6426,1,3
23052,5111,2,1
23053,6358,2,1
23054,5977,2,2
23055,5062,1,3
23056,5290,1,2
23057,5158,1,4
23058,5307,1,4
23059,5287,2,3
23060,5963,1,3
23061,5910,2,1
23062,5588,1,2
23063,5123,2,1
23064,6238,1,2
23065,5023,1,4
23066,6393,1,3
23067,6172,2,3
23068,6453,1,4
23069,5322,1,1
23070,6069,1,2
23071,5434,1,1
23072,5449,1,2
23073,6146,2,1
23074,6419,1,4
23075,5642,2,4
23076,5780,1,1
23077,5761,2,4
23078,5399,1,1
23079,5214,1,3
23080,6236,1,1
23081,5491,1,2
23082,6110,1,1
23083,5434,2,1
23084,5634,1,2
23085,6308,1,2
23086,5552,1,1
23087,6155,1,1
23088,5099,1,1
23089,5633,1,3
23090,5579,1,2
23091,5645,1,3
23092,5266,2,1
23093,5679,1,1
23094,6029,1,1
23095,6203,1,4
23096,6201,1,3
23097,5331,1,4
23098,5162,2,1
23099,6472,1,2
23100,6396,2,2
23101,6472,1,3
23102,5917,1,3
23103,5596,1,4
23104,5082,2,4
23105,5490,1,1
23106,5313,2,4
23107,5200,1,2
23108,5634,2,1
23109,6022,1,4
23110,5643,1,3
23111,5331,1,3
23112,6181,1,3
23113,5183,1,2
23114,6456,1,3
23115,5970,1,4
23116,6332,1,1
23117,6165,1,1
23118,5745,1,4
23119,5838,2,2
23120,5903,1,3
23121,5766,1,4
23122,6037,1,3
23123,6398,1,1
23124,5502,2,1
23125,5317,1,3
23126,5770,1,4
23127,5150,1,4
23128,5947,2,1
23129,5715,1,4
23130,6316,2,4
23131,5224,1,2
23132,6499,1,4
23133,5888,1,4
23134,5674,1,3
23135,5702,2,4
23136,5436,2,4
23137,5235,1,4
23138,5079,2,2
23139,5963,1,2
23140,5656,2,1
23141,6232,1,1
23142,5741,1,4
23143,5438,1,2
23144,5047,2,4
23145,5553,1,2
23146,5172,1,1
23147,5561,1,1
23148,5611,2,4
23149,5860,2,2
23150,6372,1,2
23151,5111,1,4
23152,5701,1,2
23153,5407,1,4
23154,5987,1,2
23155,6427,1,3
23156,6420,2,4
23157,5021,2,2
23158,5160,2,2
23159,5664,2,3
23160,5030,1,4
23161,5303,1,3
23162,5233,2,4
23163,5539,2,1
23164,5923,1,4
23165,6309,2,1
23166,5075,1,2
23167,5861,2,2
23168,6231,1,2
23169,5713,1,2
23170,6392,2,1
23171,5759,1,1
23172,5619,1,1
23173,6433,1,4
23174,5848,1,3
23175,5722,2,4
23176,6072,1,1
23177,5361,1,4
23178,5765,1,2
23179,6112,1,4
23180,5584,2,4
23181,6299,1,1
23182,5180,1,1
23183,6331,1,4
23184,5213,1,1
23185,6298,1,1
23186,6368,1,4
23187,5434,1,4
23188,6130,1,1
23189,5401,1,1
23190,5719,1,4
23191,6321,2,4
23192,5016,1,2
23193,6040,1,3
23194,6349,1,3
23195,5850,2,2
23196,5009,1,1
23197,5032,1,2
23198,5767,2,3
23199,5687,1,4
23200,5496,2,4
23201,5395,2,4
23202,5106,2,4
23203,5264,2,4
23204,6492,1,4
23205,5652,2,2
23206,5896,1,1
23207,6455,1,1
23208,6294,2,4
23209,6285,1,2
23210,5661,1,1
23211,5192,1,4
23212,5024,2,2
23213,5057,2,1
23214,6172,1,1
23215,5268,1,3
23216,5383,1,2
23217,5609,1,2
23218,6488,1,3
23219,6351,1,3
23220,5170,1,1
23221,6308,2,1
23222,5228,1,1
23223,5220,1,3
23224,5537,1,1
23225,5159,1,3
23226,5426,1,1
23227,6006,1,4
23228,5151,1,1
23229,5431,2,4
23230,5769,1,4
23231,5330,1,3
23232,5021,1,1
23233,5241,1,3
23234,5992,2,1
23235,5325,2,3
23236,5250,1,1
23237,6098,1,2
23238,5443,1,1
23239,5445,1,3
23240,5284,1,1
23241,6491,2,2
23242,5549,1,4
23243,5409,1,3
23244,6451,2,3
23245,5957,2,4
23246,5894,2,4
23247,5396,1,2
23248,5406,2,3
23249,5805,1,3
23250,5340,1,4
23251,5888,1,4
23252,6222,2,3
23253,5653,2,1
23254,6244,1,4
23255,5410,2,3
23256,5766,2,1
23257,5921,1,1
23258,6048,1,4
23259,5602,2,3
23260,5816,1,1
23261,5369,1,4
23262,5381,1,2
23263,5149,1,3
23264,5762,1,3
23265,5251,1,3
23266,6410,1,3
23267,5438,1,3
23268,5477,2,1
23269,5790,1,2
23270,6080,1,1
23271,6149,1,1
23272,6176,2,4
23273,6398,1,3
23274,5656,1,2
23275,5102,1,4
23276,5096,1,4
23277,5245,1,4
23278,5351,2,3
23279,6211,1,2
23280,6181,1,3
23281,5037,2,1
23282,5946,1,2
23283,5825,1,1
23284,5691,2,1
23285,5143,1,1
23286,5851,2,3
23287,5563,1,3
23288,5820,1,3
23289,6012,2,1
23290,5806,1,4
23291,6011,2,1
23292,5766,2,1
23293,5060,1,1
23294,5022,1,1
23295,5662,2,4
23296,5464,1,1
23297,5392,2,3
23298,6101,1,1
23299,5532,1,1
23300,5099,1,1
23301,5541,1,4
23302,5553,2,2
23303,5283,2,4
23304,5246,1,3
23305,5304,2,4
23306,6305,1,1
23307,6069,2,2
23308,6184,1,4
23309,5575,1,4
23310,5463,1,3
23311,5607,2,1
23312,5723,2,2
23313,6351,2,2
23314,6424,1,1
23315,6013,1,2
23316,5027,2,2
23317,5959,1,2
23318,5999,1,3
23319,5428,2,3
23320,5639,2,4
23321,6343,1,1
23322,5267,1,3
23323,5790,1,2
23324,5820,1,1
23325,5570,1,2
23326,6406,1,1
23327,5302,1,1
23328,5226,1,1
23329,5944,1,3
23330,5059,1,4
23331,5721,1,1
23332,6128,1,3
23333,5884,1,2
23334,5813,2,4
23335,6041,1,1
23336,5904,1,3
23337,5201,1,4
23338,6500,1,2
23339,5603,1,4
23340,5362,2,3
23341,6085,2,4
23342,6063,1,1
23343,6396,1,2
23344,5228,1,1
23345,5109,1,3
23346,5489,1,1
23347,5565,1,4
23348,5803,1,1
23349,5451,2,3
23350,6015,1,2
23351,5417,1,3
23352,6446,2,3
23353,5007,1,2
23354,6031,2,4
23355,5626,2,2
23356,5349,1,1
23357,5342,1,3
23358,5933,1,1
23359,6365,1,4
23360,5685,1,2
23361,5541,1,2
23362,6392,1,3
23363,5971,2,1
23364,6001,1,4
23365,5225,1,1
23366,6162,2,3
23367,5468,2,2
23368,5301,1,1
23369,5624,2,3
23370,5927,1,3
23371,6118,1,4
23372,5520,1,4
23373,5028,1,3
23374,6455,1,4
23375,5231,1,1
23376,5303,1,2
23377,6351,1,3
23378,6020,1,2
23379,6183,2,4
23380,5737,1,1
23381,5397,1,1
23382,5561,2,4
23383,6080,1,3
23384,6391,1,3
23385,5801,2,4
23386,5566,1,2
23387,5085,2,3
23388,6255,1,4
23389,5932,2,3
23390,5591,1,1
23391,6022,2,2
23392,5956,2,2
23393,6072,1,2
23394,5622,1,3
23395,5133,1,1
23396,5930,1,2
23397,5580,2,1
23398,5109,1,3
23399,5011,1,3
23400,6353,1,1
23401,5515,1,3
23402,5581,2,2
23403,5177,2,3
23404,5293,2,2
23405,5885,2,1
23406,5596,1,1
23407,5970,1,2
23408,6390,2,4
23409,5866,1,1
23410,5536,1,3
23411,5355,2,4
23412,6391,1,2
23413,6400,1,3
23414,5278,1,2
23415,5617,1,1
23416,5609,2,4
23417,6118,1,4
23418,5895,1,2
23419,6079,1,3
23420,6032,2,3
23421,5960,1,4
23422,5956,1,4
23423,5945,1,1
23424,5863,1,2
23425,6260,1,2
23426,6189,2,3
23427,5261,2,3
23428,5110,1,2
23429,5826,2,1
23430,5948,2,4
23431,5112,1,1
23432,5554,2,1
23433,5683,2,1
23434,5596,2,4
23435,6415,1,1
23436,5249,2,1
23437,6437,1,2
23438,6152,2,4
23439,5280,1,2
23440,5617,2,3
23441,6473,1,4
23442,6278,2,2
23443,5235,1,1
23444,5314,2,1
23445,6065,1,2
23446,5419,1,4
23447,5051,2,4
23448,5801,1,1
23449,5615,1,4
23450,5377,1,3
23451,6255,2,4
23452,6348,2,1
23453,5886,1,1
23454,5379,1,2
23455,5350,2,2
23456,5976,1,3
23457,5593,2,1
23458,6206,1,3
23459,6368,1,4
23460,5791,2,1
23461,5951,1,4
23462,5304,1,3
23463,5937,1,4
23464,5023,2,3
23465,5070,2,4
23466,5088,1,2
23467,5959,2,4
23468,5568,1,2
23469,5733,2,2
23470,5715,2,4
23471,6051,1,2
23472,6344,1,3
23473,6344,2,3
23474,5942,2,2
23475,5571,2,3
23476,5807,1,4
23477,5772,1,2
23478,6180,2,3
23479,5266,2,3
23480,6206,2,3
23481,6198,2,4
23482,5139,1,1
23483,5326,1,1
23484,6363,1,4
23485,6392,1,3
23486,5475,2,2
23487,5216,1,4
23488,5861,1,1
23489,6254,1,1
23490,5077,2,1
23491,5905,1,1
23492,5357,1,1
23493,6431,1,4
23494,5273,2,2
23495,5401,1,4
23496,5897,2,3
23497,5462,1,2
23498,5889,2,2
23499,5177,2,1
23500,6289,2,1
23501,5417,1,2
23502,5011,1,4
23503,6164,2,1
23504,5698,1,4
23505,5390,1,4
23506,6026,1,3
23507,6267,2,2
23508,5138,1,4
23509,6281,1,1
23510,6166,1,2
23511,6060,1,1
23512,5242,1,2
23513,5106,2,3
23514,5047,1,3
23515,5515,1,3
23516,5140,1,3
23517,5154,2,2
23518,6061,2,3
23519,5818,2,1
23520,6119,2,1
23521,6194,1,3
23522,6338,1,1
23523,5693,1,3
23524,5411,1,1
23525,5286,1,3
23526,6359,1,2
23527,6011,1,1
23528,5709,1,4
23529,6226,2,1
23530,6130,1,2
23531,5555,2,1
23532,5214,1,4
23533,6040,1,3
23534,5884,1,3
23535,5467,1,1
23536,5054,1,4
23537,6397,2,1
23538,6132,1,1
23539,5793,1,2
23540,5881,2,4
23541,6126,1,1
23542,5897,1,3
23543,5721,1,3
23544,5895,1,2
23545,5476,1,1
23546,5466,1,1
23547,5031,2,2
23548,5117,1,1
23549,5260,1,2
23550,5579,1,3
23551,5717,2,2
23552,5599,1,4
23553,5981,2,1
23554,6345,1,1
23555,5513,2,2
23556,6014,2,3
23557,5452,1,3
23558,5752,2,3
23559,6339,1,3
23560,5654,2,1
23561,5111,1,4
23562,6445,2,4
23563,5573,1,2
23564,5281,2,2
23565,5625,2,2
23566,5252,1,2
23567,5074,1,4
23568,6332,1,1
23569,5044,1,1
23570,5554,1,4
23571,5616,1,1
23572,5572,2,4
23573,6015,1,4
23574,5788,1,1
23575,5460,1,4
23576,5378,2,4
23577,6091,1,3
23578,5065,2,3
23579,5054,2,3
23580,5538,2,2
23581,5057,1,4
23582,5876,2,1
23583,5224,2,4
23584,6478,2,3
23585,6096,1,4
23586,6173,2,3
23587,5333,1,4
23588,5488,1,1
23589,5575,2,3
23590,5176,1,3
23591,5692,2,4
23592,5080,2,3
23593,5741,1,3
23594,6338,2,1
23595,5255,1,3
23596,5542,1,4
23597,5948,1,4
23598,5019,1,1
23599,5735,1,2
23600,5837,1,1
23601,5567,2,3
23602,5132,1,2
23603,5529,1,3
23604,6014,1,2
23605,6291,1,2
23606,6266,2,1
23607,5477,1,1
23608,5378,2,4
23609,6188,1,1
23610,6134,2,2
23611,5125,2,3
23612,5528,1,3
23613,6107,2,1
23614,6230,1,3
23615,5224,1,4
23616,5232,2,1
23617,5486,1,3
23618,6169,1,4
23619,5147,2,4
23620,5580,1,1
23621,5669,2,3
23622,5687,1,3
23623,5964,1,1
23624,5329,1,1
23625,5596,1,1
23626,5218,2,2
23627,5642,2,3
23628,5441,1,1
23629,6346,2,2
23630,5781,2,1
23631,5159,1,4
23632,6104,2,1
23633,6081,1,4
23634,6351,2,4
23635,5650,1,2
23636,6179,1,2
23637,5674,1,3
23638,5473,1,3
23639,5237,2,2
23640,5912,2,4
23641,5742,1,3
23642,6148,2,1
23643,5742,2,4
23644,6240,1,4
23645,5858,1,2
23646,6102,1,4
23647,6381,2,2
23648,6241,1,3
23649,5700,1,1
23650,5167,1,4
23651,6035,1,4
23652,6296,1,2
23653,5930,1,2
23654,5248,1,3
23655,6136,2,4
23656,5207,1,1
23657,5884,1,2
23658,5150,1,4
23659,5865,1,2
23660,5824,2,2
23661,6459,1,1
23662,5690,1,1
23663,6480,1,1
23664,5727,1,4
23665,6292,1,4
23666,5593,1,2
23667,5376,2,1
23668,5312,1,3
23669,6381,2,4
23670,5777,1,4
23671,5362,2,3
23672,5199,1,3
23673,6011,1,1
23674,6156,2,4
23675,5585,1,4
23676,5653,1,2
23677,5086,2,2
23678,5882,2,3
23679,6178,2,3
23680,5204,1,3
23681,5340,1,3
23682,5561,1,4
23683,5459,1,3
23684,5532,2,1
23685,5475,2,3
23686,5289,1,2
23687,6131,2,2
23688,5057,2,1
23689,6106,2,2
23690,5014,1,1
23691,5757,1,3
23692,6170,1,4
23693,6067,1,4
23694,5605,1,1
23695,5911,1,4
23696,5539,1,2
23697,5571,2,1
23698,5725,1,2
23699,6490,1,3
23700,5321,2,3
23701,5566,1,1
23702,6448,2,3
23703,5079,1,1
23704,6445,2,3
23705,5390,2,1
23706,6300,2,1
23707,5504,1,4
23708,5451,2,2
23709,5544,1,2
23710,5993,1,4
23711,5579,1,2
23712,6301,1,2
23713,5007,1,1
23714,6005,2,2
23715,6455,1,1
23716,5857,2,3
23717,6257,1,2
23718,6307,1,4
23719,6087,2,2
23720,5615,1,3
23721,6369,1,4
23722,6291,1,3
23723,6113,1,3
23724,5198,1,1
23725,5589,1,4
23726,5667,1,4
23727,5238,1,4
23728,5654,2,1
23729,5712,2,4
23730,6444,1,4
23731,6002,2,4
23732,6408,1,1
23733,5596,1,2
23734,5838,1,3
23735,5536,2,3
23736,5843,1,4
23737,5871,1,3
23738,5112,1,4
23739,6492,1,3
23740,6304,1,3
23741,5917,1,2
23742,6173,1,2
23743,6281,1,3
23744,5265,2,1
23745,6480,1,4
23746,5185,2,3
23747,5723,2,1
23748,6342,1,2
23749,5742,2,2
23750,5322,2,4
23751,6471,1,3
23752,5331,1,3
23753,5847,1,2
23754,5028,1,1
23755,6079,1,4
23756,5994,1,2
23757,5580,1,1
23758,5472,2,2
23759,5070,1,1
23760,5774,2,4
23761,5269,2,3
23762,5174,1,1
23763,6034,2,4
23764,5042,1,2
23765,5196,2,4
23766,5398,2,3
23767,5663,1,1
23768,5619,1,4
23769,5416,1,3
23770,6344,2,4
23771,5772,1,4
23772,5191,1,4
23773,6149,1,4
23774,5583,2,2
23775,5784,1,4
23776,6491,1,3
23777,6120,2,1
23778,5927,1,1
23779,5814,1,4
23780,5758,1,1
23781,6317,1,3
23782,5295,2,1
23783,5196,2,2
23784,5426,1,2
23785,5172,1,4
23786,6263,1,2
23787,5121,1,3
23788,5844,1,3
23789,5309,1,3
23790,6412,2,4
23791,5012,1,2
23792,6152,1,4
23793,5642,2,2
23794,5660,1,4
23795,6054,2,1
23796,5216,1,1
23797,5770,1,1
23798,5332,2,1
23799,5341,1,4
23800,5233,1,4
23801,6015,1,4
23802,5287,2,4
23803,5818,1,3
23804,5241,1,3
23805,6475,2,3
23806,6071,1,3
23807,6155,2,2
23808,5290,1,2
23809,6258,2,3
23810,6064,2,3
23811,5967,1,2
23812,5677,2,2
23813,5337,2,4
23814,5021,1,4
23815,5368,1,4
23816,5138,1,3
23817,6437,1,2
23818,6422,1,4
23819,5678,1,1
23820,6280,1,2
23821,5137,1,2
23822,5707,2,1
23823,5395,1,3
23824,5873,2,3
23825,5753,2,4
23826,5522,2,2
23827,5159,2,2
23828,5211,2,2
23829,5574,1,3
23830,6155,1,2
23831,6070,2,4
23832,5677,2,3
23833,6262,2,4
23834,5429,1,1
23835,5475,1,1
23836,6260,1,2
23837,5338,1,1
23838,5663,1,1
23839,5281,2,4
23840,5872,2,4
23841,5670,1,1
23842,5494,2,4
23843,5773,1,4
23844,5728,1,3
23845,6087,1,2
23846,5341,2,3
23847,6457,1,4
23848,6148,1,4
23849,6424,1,1
23850,6143,1,3
23851,5365,1,3
23852,5955,2,3
23853,6492,1,2
23854,6264,2,2
23855,5784,1,2
23856,5022,1,4
23857,5740,2,2
23858,5012,2,3
23859,5673,1,3
23860,5520,2,1
23861,6243,1,1
23862,6326,1,4
23863,5816,1,3
23864,5562,2,1
23865,6172,1,4
23866,6245,2,4
23867,6005,1,4
23868,6327,2,1
23869,5079,1,1
23870,6256,2,2
23871,6446,2,2
23872,5270,1,4
23873,5245,1,4
23874,6306,2,1
23875,5644,1,3
23876,5398,2,1
23877,5682,2,3
23878,6453,1,3
23879,6058,1,4
23880,5853,2,1
23881,5134,1,2
23882,6493,1,1
23883,5354,1,1
23884,5565,2,2
23885,6411,2,4
23886,5355,2,1
23887,5638,1,3
23888,5242,1,4
23889,6164,2,1
23890,6160,1,1
23891,5239,1,2
23892,6495,1,2
23893,5651,2,1
23894,5347,1,2
23895,6307,1,4
23896,5167,2,2
23897,5631,2,2
23898,5272,1,1
23899,5777,2,3
23900,5365,1,2
23901,6158,1,4
23902,5463,1,3
23903,5409,1,3
23904,5532,2,4
23905,5542,1,4
23906,5728,2,3
23907,5715,2,4
23908,6293,2,2
23909,5076,2,4
23910,5319,2,2
23911,6439,1,3
23912,6324,2,3
23913,5425,1,3
23914,5186,2,2
23915,5529,1,4
23916,5535,1,1
23917,6059,2,2
23918,5974,1,4
23919,6202,1,3
23920,6155,1,1
23921,5661,2,1
23922,6290,1,1
23923,5326,1,4
23924,5686,1,1
23925,5384,1,3
23926,5334,1,2
23927,5045,1,4
23928,6216,2,4
23929,6497,1,4
23930,5499,1,3
23931,6231,1,4
23932,6390,1,3
23933,5083,1,1
23934,5863,1,3
23935,6183,1,1
23936,5336,2,2
23937,5616,2,2
23938,6164,1,2
23939,6359,1,1
23940,5186,1,2
23941,5709,1,4
23942,5339,1,1
23943,6349,1,2
23944,5353,1,3
23945,5165,1,2
23946,5417,1,1
23947,6484,1,2
23948,6403,2,3
23949,5011,1,2
23950,5706,1,4
23951,6127,2,4
23952,6432,1,4
23953,6369,1,4
23954,6447,1,1
23955,5794,1,3
23956,5274,1,3
23957,5580,2,4
23958,6223,1,1
23959,5711,1,1
23960,5455,2,2
23961,5482,1,3
23962,5697,2,1
23963,6251,2,4
23964,5159,2,2
23965,5283,1,2
23966,5091,1,3
23967,5892,1,3
23968,5787,2,2
23969,5872,1,3
23970,5638,1,4
23971,5072,1,4
23972,5368,1,4
23973,6398,2,1
23974,5953,1,3
23975,6406,2,1
23976,6344,1,1
23977,5330,1,2
23978,6177,2,4
23979,6406,1,1
23980,5996,2,4
23981,5866,1,3
23982,5871,1,1
23983,6237,1,3
23984,5970,2,3
23985,6096,1,1
23986,5367,1,4
23987,6382,1,2
23988,5015,1,3
23989,5405,2,4
23990,5891,1,4
23991,5577,1,1
23992,6003,1,3
23993,5103,2,3
23994,5517,1,3
23995,6383,1,1
23996,6112,1,2
23997,5601,1,4
23998,5036,1,3
23999,5610,2,1
24000,6221,1,3
24001,6499,1,4
24002,5510,1,1
24003,6096,1,2
24004,6489,1,4
24005,5883,1,3
24006,5939,2,2
24007,6073,2,4
24008,5084,1,3
24009,5764,1,2
24010,6248,2,1
24011,5783,2,1
24012,5692,2,3
24013,5866,1,1
24014,5377,2,3
24015,6478,2,1
24016,5888,1,2
24017,6170,1,3
24018,6261,2,2
24019,6422,1,3
24020,6175,1,2
24021,5895,1,2
24022,5567,2,1
24023,6239,1,2
24024,6389,1,3
24025,5011,1,2
24026,5039,1,2
24027,5563,1,4
24028,6227,2,3
24029,5199,1,2
24030,5038,2,3
24031,5453,1,3
24032,6492,2,4
24033,6205,1,3
24034,6109,1,4
24035,6143,1,3
24036,5698,1,3
24037,5911,1,4
24038,6022,1,2
24039,6379,1,3
24040,5826,1,1
24041,6294,1,3
24042,5171,1,3
24043,5623,1,3
24044,5925,2,4
24045,5061,1,2
24046,6279,1,4
24047,5851,1,3
24048,6140,2,4
24049,5481,1,2
24050,5776,2,1
24051,5199,1,2
24052,5433,1,3
24053,5366,1,4
24054,6127,1,3
24055,5446,1,3
24056,5655,1,1
24057,6361,2,3
24058,6029,2,4
24059,5462,1,4
24060,5951,1,4
24061,5322,1,4
24062,5591,1,3
24063,5951,2,2
24064,6400,1,4
24065,6189,2,4
24066,5857,1,2
24067,6304,1,2
24068,5284,2,1
24069,6228,2,4
24070,5047,1,2
24071,5341,2,4
24072,6402,1,3
24073,5047,2,4
24074,6131,2,2
24075,5331,1,3
24076,6481,1,2
24077,5968,2,2
24078,5661,1,3
24079,5133,1,2
24080,6183,1,4
24081,5502,2,4
24082,5496,1,4
24083,6025,2,1
24084,6238,1,2
24085,5502,1,1
24086,5015,2,1
24087,6397,2,4
24088,6065,1,4
24089,5145,1,3
24090,6467,2,1
24091,6466,2,1
24092,5899,1,1
24093,5600,1,1
24094,5745,1,4
24095,5878,1,1
24096,5299,1,1
24097,6479,1,3
24098,5846,2,3
24099,5291,1,4
24100,5431,1,1
24101,5676,2,1
24102,5939,2,4
24103,5502,1,3
24104,5605,2,4
24105,5678,1,3
24106,6164,1,1
24107,5287,1,3
24108,5054,1,3
24109,6155,1,3
24110,5629,2,2
24111,6163,2,3
24112,5974,2,4
24113,6379,1,2
24114,6424,1,2
24115,6245,1,4
24116,5527,2,2
24117,5058,1,3
24118,5304,2,1
24119,5532,1,4
24120,5977,2,2
24121,5705,2,2
24122,6203,2,3
24123,6072,1,4
24124,5994,2,2
24125,6076,1,2
24126,5992,1,1
24127,6370,1,3
24128,5461,1,2
24129,5460,1,3
24130,6247,2,1
24131,6332,1,3
24132,6022,1,1
24133,6074,1,2
24134,5745,2,1
24135,5817,2,1
24136,5675,2,1
24137,5556,2,1
24138,5115,1,2
24139,5502,1,2
24140,6413,2,2
24141,5468,2,4
24142,5364,1,3
24143,6131,1,1
24144,5390,2,1
24145,5272,2,3
24146,5125,1,2
24147,5500,2,4
24148,5951,1,1
24149,5654,2,1
24150,5403,1,1
24151,5906,1,4
24152,5405,1,2
24153,6226,1,3
24154,6166,1,4
24155,5229,2,4
24156,6317,1,4
24157,5002,1,4
24158,6232,1,4
24159,6293,1,3
24160,6039,1,3
24161,6322,1,3
24162,6090,1,3
24163,5564,2,3
24164,6282,1,1
24165,5374,1,1
24166,5654,2,4
24167,6016,1,2
24168,5135,1,3
24169,5194,1,3
24170,6307,2,2
24171,5397,1,2
24172,5437,1,3
24173,5656,2,4
24174,5211,2,3
24175,6249,1,2
24176,5664,1,2
24177,5812,1,2
24178,6250,2,2
24179,5667,2,4
24180,6339,2,4
24181,6488,1,2
24182,5539,1,3
24183,5760,1,3
24184,5684,2,3
24185,5646,1,3
24186,5872,2,4
24187,5855,1,4
24188,5114,1,3
