SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,BranchKey,StoreKey,PromotionKey,Quantity,UnitPrice,Discount,TotalAmount,SaleDate
1810,3,41,34,20,2,1,6,1,2000.51,20,1600.41,03-01-2024
1811,216,80,196,11,1,1,5,5,3997.46,20,15989.84,03-08-2024
1812,229,34,29,32,2,1,4,1,3591.79,20,2873.43,16-08-2024
1813,336,32,194,27,1,1,6,5,1906.42,20,7625.68,01-12-2024
1814,186,90,16,21,1,1,2,1,3931.28,20,3145.02,04-07-2024
1815,55,89,77,44,2,1,2,5,2546.15,20,10184.6,24-02-2024
1816,254,66,293,13,3,1,2,5,3160.42,20,12641.68,10-09-2024
1817,24,12,81,22,3,1,3,5,2853.14,20,11412.56,24-01-2024
1818,162,40,124,35,2,1,4,5,1171.25,20,4685,10-06-2024
1819,158,73,19,22,2,1,2,3,2983.91,20,7161.38,06-06-2024
1820,82,76,102,28,3,1,2,1,2081.35,20,1665.08,22-03-2024
1821,159,90,77,21,3,1,7,5,3931.28,30,13759.48,07-06-2024
1822,188,73,229,18,3,1,1,2,2983.91,10,5371.04,06-07-2024
1823,60,10,297,31,2,1,5,4,3495.38,20,11185.22,29-02-2024
1824,305,96,203,37,1,1,5,2,4390.33,20,7024.53,31-10-2024
1825,319,98,61,21,2,1,8,2,1047.84,20,1676.54,14-11-2024
1826,211,48,26,14,3,1,5,3,4248.06,20,10195.34,29-07-2024
1827,152,20,71,25,1,1,6,1,2463.82,20,1971.06,31-05-2024
1828,109,39,103,27,2,1,7,3,4429.19,30,9301.3,18-04-2024
1829,76,60,157,40,3,1,7,1,1967.44,30,1377.21,16-03-2024
1830,30,66,194,23,2,1,1,5,3160.42,10,14221.89,30-01-2024
1831,314,65,275,31,1,1,3,3,918.67,20,2204.81,09-11-2024
1832,117,51,186,29,3,1,6,4,3316.12,20,10611.58,26-04-2024
1833,356,36,113,30,2,1,1,1,2090.7,10,1881.63,21-12-2024
1834,192,24,165,26,1,1,2,3,4011,20,9626.4,10-07-2024
1835,19,118,61,20,1,1,4,4,3528.14,20,11290.05,19-01-2024
1836,173,27,92,38,2,1,6,2,2959.22,20,4734.75,21-06-2024
1837,228,2,286,19,1,1,6,5,2514.33,20,10057.32,15-08-2024
1838,350,31,153,27,3,1,2,5,2591.8,20,10367.2,15-12-2024
1839,183,57,225,25,1,1,2,2,1391.84,20,2226.94,01-07-2024
1840,113,78,127,40,2,1,4,3,4434.63,20,10643.11,22-04-2024
1841,183,66,193,38,3,1,5,2,3160.42,20,5056.67,01-07-2024
1842,146,29,115,23,1,1,6,4,1056.97,20,3382.3,25-05-2024
1843,319,15,262,29,1,1,1,1,1801.66,10,1621.49,14-11-2024
1844,116,12,18,15,3,1,3,3,2853.14,20,6847.54,25-04-2024
1845,113,101,10,3,3,1,2,1,3578.55,20,2862.84,22-04-2024
1846,251,28,92,10,1,1,2,2,3666.79,20,5866.86,07-09-2024
1847,251,84,139,15,3,1,3,5,2833.5,20,11334,07-09-2024
1848,303,103,52,16,2,1,1,1,1563.6,10,1407.24,29-10-2024
1849,313,24,195,17,1,1,8,1,4011,20,3208.8,08-11-2024
1850,118,21,206,19,2,1,2,5,2160.28,20,8641.12,27-04-2024
1851,301,10,287,11,1,1,3,1,3495.38,20,2796.3,27-10-2024
1852,161,110,93,5,2,1,7,1,1763.23,30,1234.26,09-06-2024
1853,198,78,145,5,2,1,2,5,4434.63,20,17738.52,16-07-2024
1854,260,101,86,14,3,1,5,5,3578.55,20,14314.2,16-09-2024
1855,148,18,153,26,1,1,5,2,2652.27,20,4243.63,27-05-2024
1856,240,88,2,8,3,1,2,2,4374.91,20,6999.86,27-08-2024
1857,47,14,260,5,3,1,7,1,3190.8,30,2233.56,16-02-2024
1858,198,34,164,7,1,1,2,3,3591.79,20,8620.3,16-07-2024
1859,47,58,6,16,2,1,8,2,3452.08,20,5523.33,16-02-2024
1860,78,76,149,14,1,1,8,2,2081.35,20,3330.16,18-03-2024
1861,124,22,205,37,1,1,5,3,3222.37,20,7733.69,03-05-2024
1862,75,120,118,41,1,1,8,3,2937.73,20,7050.55,15-03-2024
1863,359,70,89,4,3,1,7,5,1082.77,30,3789.7,24-12-2024
1864,137,36,154,36,1,1,8,2,2090.7,20,3345.12,16-05-2024
1865,90,45,167,17,1,1,2,4,2241.67,20,7173.34,30-03-2024
1866,325,36,161,36,1,1,7,4,2090.7,30,5853.96,20-11-2024
1867,61,22,270,6,2,1,1,1,3222.37,10,2900.13,01-03-2024
1868,138,78,56,16,2,1,1,2,4434.63,10,7982.33,17-05-2024
1869,50,80,228,29,2,1,4,4,3997.46,20,12791.87,19-02-2024
1870,259,61,149,36,2,1,1,2,2411.21,10,4340.18,15-09-2024
1871,107,100,46,38,3,1,6,2,2460.67,20,3937.07,16-04-2024
1872,113,56,144,37,3,1,7,4,3955.21,30,11074.59,22-04-2024
1873,350,89,238,10,1,1,6,2,2546.15,20,4073.84,15-12-2024
1874,254,96,272,41,3,1,6,3,4390.33,20,10536.79,10-09-2024
1875,118,33,120,36,2,1,2,1,4080.58,20,3264.46,27-04-2024
1876,198,45,220,29,1,1,2,5,2241.67,20,8966.68,16-07-2024
1877,337,36,8,14,1,1,3,4,2090.7,20,6690.24,02-12-2024
1878,365,20,275,4,2,1,7,5,2463.82,30,8623.37,30-12-2024
1879,51,18,66,44,2,1,6,1,2652.27,20,2121.82,20-02-2024
1880,245,38,79,42,2,1,6,3,2960.25,20,7104.6,01-09-2024
1881,35,67,86,36,3,1,1,3,1599.39,10,4318.35,04-02-2024
1882,302,23,124,45,1,1,5,3,3308.13,20,7939.51,28-10-2024
1883,69,96,202,13,2,1,7,3,4390.33,30,9219.69,09-03-2024
1884,349,109,150,18,1,1,5,4,2492.47,20,7975.9,14-12-2024
1885,320,16,46,33,1,1,7,4,3023.54,30,8465.91,15-11-2024
1886,49,59,113,21,3,1,7,2,2890.15,30,4046.21,18-02-2024
1887,74,69,91,16,1,1,4,2,2328.42,20,3725.47,14-03-2024
1888,192,68,141,15,2,1,3,1,1155.39,20,924.31,10-07-2024
1889,261,21,289,5,2,1,5,2,2160.28,20,3456.45,17-09-2024
1890,356,104,218,6,1,1,4,1,1191.14,20,952.91,21-12-2024
1891,70,115,77,38,1,1,1,1,2760.11,10,2484.1,10-03-2024
1892,90,78,152,3,3,1,3,1,4434.63,20,3547.7,30-03-2024
1893,260,103,239,12,2,1,3,3,1563.6,20,3752.64,16-09-2024
1894,126,95,115,36,2,1,6,5,1377.88,20,5511.52,05-05-2024
1895,231,78,94,33,1,1,7,5,4434.63,30,15521.2,18-08-2024
1896,295,70,48,36,1,1,8,4,1082.77,20,3464.86,21-10-2024
1897,129,12,191,33,1,1,7,1,2853.14,30,1997.2,08-05-2024
1898,280,16,12,31,2,1,2,3,3023.54,20,7256.5,06-10-2024
1899,313,81,156,21,1,1,7,2,1800.9,30,2521.26,08-11-2024
1900,100,109,172,27,3,1,7,2,2492.47,30,3489.46,09-04-2024
1901,326,87,296,27,3,1,7,4,1877.55,30,5257.14,21-11-2024
1902,297,14,177,8,1,1,6,4,3190.8,20,10210.56,23-10-2024
1903,182,61,57,37,3,1,1,1,2411.21,10,2170.09,30-06-2024
1904,174,71,203,32,3,1,7,1,4091.82,30,2864.27,22-06-2024
1905,316,46,185,26,3,1,8,2,2320.89,20,3713.42,11-11-2024
1906,364,32,121,2,3,1,6,2,1906.42,20,3050.27,29-12-2024
1907,188,15,226,12,3,1,8,2,1801.66,20,2882.66,06-07-2024
1908,57,44,202,22,2,1,3,2,2647.01,20,4235.22,26-02-2024
1909,31,17,216,17,1,1,6,5,4424.01,20,17696.04,31-01-2024
1910,84,41,43,7,3,1,7,1,2000.51,30,1400.36,24-03-2024
1911,152,54,23,43,1,1,4,1,1963.05,20,1570.44,31-05-2024
1912,36,111,155,4,3,1,6,2,1237.94,20,1980.7,05-02-2024
1913,213,44,186,37,2,1,5,3,2647.01,20,6352.82,31-07-2024
1914,364,98,249,38,2,1,1,2,1047.84,10,1886.11,29-12-2024
1915,106,5,237,32,3,1,1,4,965.07,10,3474.25,15-04-2024
1916,342,109,293,11,3,1,3,3,2492.47,20,5981.93,07-12-2024
1917,220,27,134,1,3,1,6,4,2959.22,20,9469.5,07-08-2024
1918,163,116,22,25,2,1,8,3,3265.6,20,7837.44,11-06-2024
1919,220,87,88,42,2,1,8,4,1877.55,20,6008.16,07-08-2024
1920,270,104,153,24,1,1,3,2,1191.14,20,1905.82,26-09-2024
1921,120,78,125,43,2,1,3,2,4434.63,20,7095.41,29-04-2024
1922,336,79,79,17,3,1,4,3,3920.16,20,9408.38,01-12-2024
1923,182,43,51,8,1,1,2,4,1866.51,20,5972.83,30-06-2024
1924,106,97,216,45,2,1,3,5,3472.54,20,13890.16,15-04-2024
1925,217,117,176,27,2,1,2,3,2468.42,20,5924.21,04-08-2024
1926,205,31,253,18,3,1,8,3,2591.8,20,6220.32,23-07-2024
1927,70,99,246,27,1,1,2,1,2335.76,20,1868.61,10-03-2024
1928,44,17,227,22,2,1,1,3,4424.01,10,11944.83,13-02-2024
1929,329,92,106,16,2,1,8,5,2380.87,20,9523.48,24-11-2024
1930,301,83,193,2,3,1,5,2,1991.76,20,3186.82,27-10-2024
1931,228,110,36,5,1,1,8,4,1763.23,20,5642.34,15-08-2024
1932,184,54,204,18,1,1,5,1,1963.05,20,1570.44,02-07-2024
1933,107,62,267,3,1,1,6,4,1822.34,20,5831.49,16-04-2024
1934,84,87,268,27,1,1,4,2,1877.55,20,3004.08,24-03-2024
1935,338,32,170,17,3,1,4,3,1906.42,20,4575.41,03-12-2024
1936,250,40,39,16,2,1,5,5,1171.25,20,4685,06-09-2024
1937,363,13,139,6,2,1,6,1,2731.73,20,2185.38,28-12-2024
1938,21,84,292,7,1,1,8,5,2833.5,20,11334,21-01-2024
1939,196,35,52,14,1,1,7,5,4331.06,30,15158.71,14-07-2024
1940,178,5,287,38,1,1,5,5,965.07,20,3860.28,26-06-2024
1941,7,73,289,40,2,1,8,5,2983.91,20,11935.64,07-01-2024
1942,70,29,141,15,2,1,6,2,1056.97,20,1691.15,10-03-2024
1943,127,70,146,33,1,1,6,5,1082.77,20,4331.08,06-05-2024
1944,160,25,184,43,3,1,6,5,1728.67,20,6914.68,08-06-2024
1945,248,95,152,27,2,1,6,2,1377.88,20,2204.61,04-09-2024
1946,203,22,201,29,2,1,1,4,3222.37,10,11600.53,21-07-2024
1947,148,66,128,37,1,1,8,2,3160.42,20,5056.67,27-05-2024
1948,143,45,287,5,3,1,1,3,2241.67,10,6052.51,22-05-2024
1949,199,69,253,29,1,1,5,2,2328.42,20,3725.47,17-07-2024
1950,154,91,266,32,1,1,6,4,1599.77,20,5119.26,02-06-2024
1951,142,89,188,6,3,1,3,3,2546.15,20,6110.76,21-05-2024
1952,313,72,230,2,3,1,6,3,999.42,20,2398.61,08-11-2024
1953,165,119,271,6,3,1,3,1,1071.78,20,857.42,13-06-2024
1954,314,1,259,43,2,1,1,5,2648.21,10,11916.94,09-11-2024
1955,21,84,299,4,1,1,6,3,2833.5,20,6800.4,21-01-2024
1956,82,44,198,29,2,1,2,3,2647.01,20,6352.82,22-03-2024
1957,69,87,56,25,3,1,5,4,1877.55,20,6008.16,09-03-2024
1958,131,96,203,9,2,1,6,3,4390.33,20,10536.79,10-05-2024
1959,87,75,271,3,3,1,4,4,3319.29,20,10621.73,27-03-2024
1960,218,39,109,26,3,1,3,5,4429.19,20,17716.76,05-08-2024
1961,305,111,116,43,1,1,7,1,1237.94,30,866.56,31-10-2024
1962,345,54,92,27,1,1,7,1,1963.05,30,1374.14,10-12-2024
1963,341,88,138,36,1,1,6,5,4374.91,20,17499.64,06-12-2024
1964,161,75,57,32,2,1,8,5,3319.29,20,13277.16,09-06-2024
1965,178,29,50,1,1,1,2,2,1056.97,20,1691.15,26-06-2024
1966,117,54,71,16,3,1,3,3,1963.05,20,4711.32,26-04-2024
1967,196,90,82,11,1,1,2,3,3931.28,20,9435.07,14-07-2024
1968,327,16,105,26,2,1,7,3,3023.54,30,6349.43,22-11-2024
1969,86,99,88,40,1,1,5,4,2335.76,20,7474.43,26-03-2024
1970,289,20,2,1,1,1,7,2,2463.82,30,3449.35,15-10-2024
1971,81,46,84,26,1,1,5,3,2320.89,20,5570.14,21-03-2024
1972,152,67,43,28,2,1,5,4,1599.39,20,5118.05,31-05-2024
1973,61,65,154,9,3,1,1,4,918.67,10,3307.21,01-03-2024
1974,61,58,94,44,3,1,7,1,3452.08,30,2416.46,01-03-2024
1975,354,53,298,22,3,1,8,4,1814.99,20,5807.97,19-12-2024
1976,28,111,133,8,1,1,7,5,1237.94,30,4332.79,28-01-2024
1977,43,1,65,42,1,1,2,4,2648.21,20,8474.27,12-02-2024
1978,169,81,290,27,2,1,6,5,1800.9,20,7203.6,17-06-2024
1979,86,66,257,39,3,1,4,5,3160.42,20,12641.68,26-03-2024
1980,177,29,213,19,1,1,4,1,1056.97,20,845.58,25-06-2024
1981,17,84,148,25,1,1,8,1,2833.5,20,2266.8,17-01-2024
1982,98,70,61,38,1,1,5,4,1082.77,20,3464.86,07-04-2024
1983,198,8,149,21,2,1,8,1,2219.29,20,1775.43,16-07-2024
1984,98,29,88,24,3,1,4,1,1056.97,20,845.58,07-04-2024
1985,65,112,278,24,2,1,8,3,1558.32,20,3739.97,05-03-2024
1986,330,51,82,19,3,1,3,4,3316.12,20,10611.58,25-11-2024
1987,341,33,129,2,3,1,2,4,4080.58,20,13057.86,06-12-2024
1988,5,3,286,14,1,1,2,4,4480.05,20,14336.16,05-01-2024
1989,2,60,280,32,1,1,8,1,1967.44,20,1573.95,02-01-2024
1990,22,35,270,42,1,1,2,1,4331.06,20,3464.85,22-01-2024
1991,112,69,292,32,1,1,3,5,2328.42,20,9313.68,21-04-2024
1992,57,91,203,28,1,1,6,2,1599.77,20,2559.63,26-02-2024
1993,66,108,24,39,3,1,1,2,4194.77,10,7550.59,06-03-2024
1994,330,76,208,40,1,1,3,2,2081.35,20,3330.16,25-11-2024
1995,98,84,280,42,1,1,2,3,2833.5,20,6800.4,07-04-2024
1996,144,109,205,40,2,1,2,1,2492.47,20,1993.98,23-05-2024
1997,125,20,152,13,2,1,7,5,2463.82,30,8623.37,04-05-2024
1998,167,73,26,12,3,1,2,5,2983.91,20,11935.64,15-06-2024
1999,86,39,194,8,3,1,6,2,4429.19,20,7086.7,26-03-2024
2000,76,4,238,15,2,1,4,3,1533.33,20,3679.99,16-03-2024
2001,344,115,75,26,2,1,1,3,2760.11,10,7452.3,09-12-2024
2002,294,118,163,12,1,1,3,2,3528.14,20,5645.02,20-10-2024
2003,59,19,299,43,1,1,8,2,4161.96,20,6659.14,28-02-2024
2004,138,102,29,27,3,1,2,1,1803.1,20,1442.48,17-05-2024
2005,99,91,165,18,2,1,7,3,1599.77,30,3359.52,08-04-2024
2006,192,45,186,45,3,1,7,5,2241.67,30,7845.84,10-07-2024
2007,243,43,54,36,1,1,5,2,1866.51,20,2986.42,30-08-2024
2008,319,13,295,27,3,1,1,1,2731.73,10,2458.56,14-11-2024
2009,49,13,42,9,3,1,7,5,2731.73,30,9561.05,18-02-2024
2010,32,60,285,39,3,1,5,3,1967.44,20,4721.86,01-02-2024
2011,277,57,138,1,1,1,1,2,1391.84,10,2505.31,03-10-2024
2012,20,86,187,7,3,1,2,2,3880.33,20,6208.53,20-01-2024
2013,154,92,204,26,1,1,1,1,2380.87,10,2142.78,02-06-2024
2014,68,52,42,7,2,1,1,1,2191.13,10,1972.02,08-03-2024
2015,214,111,288,7,3,1,8,3,1237.94,20,2971.06,01-08-2024
2016,143,53,26,8,3,1,2,2,1814.99,20,2903.98,22-05-2024
2017,232,109,56,16,1,1,6,1,2492.47,20,1993.98,19-08-2024
2018,213,86,253,3,3,1,7,2,3880.33,30,5432.46,31-07-2024
2019,79,43,122,45,1,1,5,3,1866.51,20,4479.62,19-03-2024
2020,214,83,106,10,3,1,8,2,1991.76,20,3186.82,01-08-2024
2021,116,72,130,7,2,1,8,5,999.42,20,3997.68,25-04-2024
2022,92,116,158,21,2,1,6,2,3265.6,20,5224.96,01-04-2024
2023,270,72,231,37,2,1,5,4,999.42,20,3198.14,26-09-2024
2024,168,42,91,31,3,1,4,4,1587.28,20,5079.3,16-06-2024
2025,58,90,22,23,3,1,7,3,3931.28,30,8255.69,27-02-2024
2026,284,112,290,27,2,1,5,3,1558.32,20,3739.97,10-10-2024
2027,26,115,110,22,2,1,5,3,2760.11,20,6624.26,26-01-2024
2028,66,26,49,39,1,1,1,5,2697.1,10,12136.95,06-03-2024
2029,248,23,129,27,1,1,4,5,3308.13,20,13232.52,04-09-2024
2030,254,43,73,4,2,1,2,2,1866.51,20,2986.42,10-09-2024
2031,44,77,53,24,2,1,2,1,1458.15,20,1166.52,13-02-2024
2032,97,28,168,23,3,1,3,4,3666.79,20,11733.73,06-04-2024
2033,42,9,45,19,2,1,4,4,3579.01,20,11452.83,11-02-2024
2034,227,20,105,42,1,1,1,4,2463.82,10,8869.75,14-08-2024
2035,262,56,150,3,1,1,3,2,3955.21,20,6328.34,18-09-2024
2036,167,83,146,27,1,1,3,2,1991.76,20,3186.82,15-06-2024
2037,279,112,204,3,1,1,2,3,1558.32,20,3739.97,05-10-2024
2038,89,39,299,28,1,1,5,1,4429.19,20,3543.35,29-03-2024
2039,178,51,167,17,1,1,1,3,3316.12,10,8953.52,26-06-2024
2040,197,12,201,31,2,1,8,2,2853.14,20,4565.02,15-07-2024
2041,307,79,134,10,1,1,8,5,3920.16,20,15680.64,02-11-2024
2042,267,95,211,22,1,1,4,3,1377.88,20,3306.91,23-09-2024
2043,268,55,48,30,1,1,3,2,2061.18,20,3297.89,24-09-2024
2044,74,78,126,21,1,1,1,2,4434.63,10,7982.33,14-03-2024
2045,8,11,239,36,2,1,2,5,2009.02,20,8036.08,08-01-2024
2046,297,26,7,23,3,1,3,5,2697.1,20,10788.4,23-10-2024
2047,164,42,272,38,3,1,3,5,1587.28,20,6349.12,12-06-2024
2048,85,27,37,12,3,1,6,1,2959.22,20,2367.38,25-03-2024
2049,72,11,211,25,3,1,2,2,2009.02,20,3214.43,12-03-2024
2050,55,38,165,20,1,1,8,5,2960.25,20,11841,24-02-2024
2051,47,98,125,42,3,1,6,1,1047.84,20,838.27,16-02-2024
2052,238,43,192,7,3,1,2,4,1866.51,20,5972.83,25-08-2024
2053,104,19,218,29,2,1,2,4,4161.96,20,13318.27,13-04-2024
2054,210,64,214,29,2,1,6,4,1193.74,20,3819.97,28-07-2024
2055,42,6,62,13,2,1,8,2,2678.02,20,4284.83,11-02-2024
2056,316,46,161,3,1,1,7,1,2320.89,30,1624.62,11-11-2024
2057,268,116,66,2,1,1,1,1,3265.6,10,2939.04,24-09-2024
2058,263,102,286,16,1,1,1,4,1803.1,10,6491.16,19-09-2024
2059,336,113,239,30,2,1,7,3,4264.61,30,8955.68,01-12-2024
2060,365,42,20,38,3,1,1,4,1587.28,10,5714.21,30-12-2024
2061,259,92,188,6,2,1,5,2,2380.87,20,3809.39,15-09-2024
2062,283,65,82,45,1,1,3,4,918.67,20,2939.74,09-10-2024
2063,114,99,202,7,2,1,1,4,2335.76,10,8408.74,23-04-2024
2064,363,104,132,5,3,1,5,1,1191.14,20,952.91,28-12-2024
2065,40,72,37,7,1,1,3,4,999.42,20,3198.14,09-02-2024
2066,220,59,132,34,3,1,1,5,2890.15,10,13005.68,07-08-2024
2067,129,52,77,32,3,1,2,5,2191.13,20,8764.52,08-05-2024
2068,8,118,89,13,1,1,7,3,3528.14,30,7409.09,08-01-2024
2069,101,47,253,30,3,1,4,2,3939.17,20,6302.67,10-04-2024
2070,176,120,194,25,2,1,1,2,2937.73,10,5287.91,24-06-2024
2071,107,7,176,21,3,1,4,1,1543.76,20,1235.01,16-04-2024
2072,101,11,33,21,3,1,1,2,2009.02,10,3616.24,10-04-2024
2073,260,103,58,28,3,1,2,3,1563.6,20,3752.64,16-09-2024
2074,246,61,201,20,2,1,7,5,2411.21,30,8439.23,02-09-2024
2075,275,68,28,34,3,1,8,1,1155.39,20,924.31,01-10-2024
2076,32,25,35,5,3,1,7,5,1728.67,30,6050.34,01-02-2024
2077,137,12,125,18,2,1,4,3,2853.14,20,6847.54,16-05-2024
2078,12,26,42,39,1,1,5,1,2697.1,20,2157.68,12-01-2024
2079,302,102,85,43,1,1,2,4,1803.1,20,5769.92,28-10-2024
2080,16,110,188,11,1,1,4,2,1763.23,20,2821.17,16-01-2024
2081,129,12,111,17,3,1,4,3,2853.14,20,6847.54,08-05-2024
2082,63,43,271,45,1,1,6,1,1866.51,20,1493.21,03-03-2024
2083,109,51,105,22,2,1,6,5,3316.12,20,13264.48,18-04-2024
2084,21,117,41,37,3,1,2,1,2468.42,20,1974.74,21-01-2024
2085,158,37,215,20,3,1,2,4,2889.95,20,9247.84,06-06-2024
2086,269,46,71,6,3,1,2,3,2320.89,20,5570.14,25-09-2024
2087,162,53,56,34,1,1,3,1,1814.99,20,1451.99,10-06-2024
2088,260,88,236,14,1,1,5,3,4374.91,20,10499.78,16-09-2024
2089,102,80,281,23,1,1,1,3,3997.46,10,10793.14,11-04-2024
2090,223,13,105,20,3,1,8,5,2731.73,20,10926.92,10-08-2024
2091,59,89,162,13,2,1,6,2,2546.15,20,4073.84,28-02-2024
2092,247,118,191,44,3,1,7,4,3528.14,30,9878.79,03-09-2024
2093,128,54,9,41,2,1,7,1,1963.05,30,1374.14,07-05-2024
2094,283,57,60,32,3,1,4,2,1391.84,20,2226.94,09-10-2024
2095,325,116,225,26,2,1,6,5,3265.6,20,13062.4,20-11-2024
2096,25,118,188,14,3,1,1,2,3528.14,10,6350.65,25-01-2024
2097,131,4,70,36,3,1,2,3,1533.33,20,3679.99,10-05-2024
2098,353,75,293,8,2,1,7,3,3319.29,30,6970.51,18-12-2024
2099,196,96,287,40,2,1,6,4,4390.33,20,14049.06,14-07-2024
2100,281,49,169,22,2,1,5,1,1153.5,20,922.8,07-10-2024
2101,154,7,62,22,2,1,5,1,1543.76,20,1235.01,02-06-2024
2102,133,110,14,16,2,1,8,5,1763.23,20,7052.92,12-05-2024
2103,227,11,164,27,2,1,3,4,2009.02,20,6428.86,14-08-2024
2104,189,92,245,10,2,1,6,1,2380.87,20,1904.7,07-07-2024
2105,265,54,8,25,2,1,2,3,1963.05,20,4711.32,21-09-2024
2106,134,105,154,31,3,1,4,4,2441.93,20,7814.18,13-05-2024
2107,211,87,36,21,2,1,8,2,1877.55,20,3004.08,29-07-2024
2108,60,45,48,27,2,1,8,4,2241.67,20,7173.34,29-02-2024
2109,364,23,85,17,3,1,3,4,3308.13,20,10586.02,29-12-2024
2110,364,114,28,33,3,1,2,1,3197.77,20,2558.22,29-12-2024
2111,213,28,196,31,1,1,8,5,3666.79,20,14667.16,31-07-2024
2112,216,107,208,42,1,1,3,5,1109.5,20,4438,03-08-2024
2113,226,111,204,26,2,1,6,1,1237.94,20,990.35,13-08-2024
2114,131,57,104,21,2,1,1,1,1391.84,10,1252.66,10-05-2024
2115,76,26,230,36,1,1,8,1,2697.1,20,2157.68,16-03-2024
2116,286,25,101,1,1,1,7,5,1728.67,30,6050.34,12-10-2024
2117,277,54,29,4,2,1,6,1,1963.05,20,1570.44,03-10-2024
2118,156,29,127,4,1,1,2,2,1056.97,20,1691.15,04-06-2024
2119,248,83,10,26,2,1,4,2,1991.76,20,3186.82,04-09-2024
2120,218,97,106,4,3,1,4,3,3472.54,20,8334.1,05-08-2024
2121,190,36,167,9,3,1,2,2,2090.7,20,3345.12,08-07-2024
2122,163,14,257,30,1,1,3,4,3190.8,20,10210.56,11-06-2024
2123,180,78,295,45,3,1,5,3,4434.63,20,10643.11,28-06-2024
2124,34,35,277,4,3,1,2,2,4331.06,20,6929.7,03-02-2024
2125,41,30,65,5,3,1,7,4,4480.38,30,12545.06,10-02-2024
2126,307,92,271,45,3,1,8,2,2380.87,20,3809.39,02-11-2024
2127,338,17,188,23,2,1,6,4,4424.01,20,14156.83,03-12-2024
2128,314,67,138,16,2,1,4,1,1599.39,20,1279.51,09-11-2024
2129,75,80,105,22,1,1,1,4,3997.46,10,14390.86,15-03-2024
2130,279,110,34,37,3,1,4,1,1763.23,20,1410.58,05-10-2024
2131,176,30,110,8,3,1,5,4,4480.38,20,14337.22,24-06-2024
2132,150,116,33,33,3,1,8,4,3265.6,20,10449.92,29-05-2024
2133,273,93,231,38,1,1,4,2,3418.24,20,5469.18,29-09-2024
2134,325,45,266,43,2,1,5,4,2241.67,20,7173.34,20-11-2024
2135,108,79,182,16,3,1,8,2,3920.16,20,6272.26,17-04-2024
2136,139,110,65,5,2,1,7,4,1763.23,30,4937.04,18-05-2024
2137,350,120,1,16,1,1,8,5,2937.73,20,11750.92,15-12-2024
2138,271,89,133,7,2,1,2,3,2546.15,20,6110.76,27-09-2024
2139,347,51,80,1,3,1,4,2,3316.12,20,5305.79,12-12-2024
2140,289,102,271,9,2,1,3,2,1803.1,20,2884.96,15-10-2024
2141,212,106,241,18,2,1,6,1,3378.6,20,2702.88,30-07-2024
2142,272,47,28,45,1,1,3,5,3939.17,20,15756.68,28-09-2024
2143,66,53,223,3,1,1,6,1,1814.99,20,1451.99,06-03-2024
2144,248,64,23,24,1,1,4,5,1193.74,20,4774.96,04-09-2024
2145,156,118,109,28,1,1,7,5,3528.14,30,12348.49,04-06-2024
2146,47,116,107,10,2,1,4,4,3265.6,20,10449.92,16-02-2024
2147,201,38,145,9,2,1,6,1,2960.25,20,2368.2,19-07-2024
2148,148,64,139,13,1,1,7,3,1193.74,30,2506.85,27-05-2024
2149,124,87,284,35,1,1,1,5,1877.55,10,8448.98,03-05-2024
2150,1,89,298,23,3,1,7,5,2546.15,30,8911.52,01-01-2024
2151,247,106,99,17,3,1,4,2,3378.6,20,5405.76,03-09-2024
2152,343,7,123,7,1,1,1,4,1543.76,10,5557.54,08-12-2024
2153,128,22,287,16,2,1,1,3,3222.37,10,8700.4,07-05-2024
2154,191,81,81,40,1,1,6,5,1800.9,20,7203.6,09-07-2024
2155,67,82,10,36,2,1,1,2,1039.81,10,1871.66,07-03-2024
2156,4,113,8,20,2,1,1,1,4264.61,10,3838.15,04-01-2024
2157,303,41,205,24,3,1,2,5,2000.51,20,8002.04,29-10-2024
2158,294,74,197,5,1,1,7,2,2478.51,30,3469.91,20-10-2024
2159,143,10,198,45,1,1,8,1,3495.38,20,2796.3,22-05-2024
2160,191,57,30,6,2,1,3,4,1391.84,20,4453.89,09-07-2024
2161,21,7,20,28,1,1,1,1,1543.76,10,1389.38,21-01-2024
2162,227,112,48,5,3,1,8,5,1558.32,20,6233.28,14-08-2024
2163,313,50,130,39,3,1,3,3,1652.11,20,3965.06,08-11-2024
2164,117,102,293,38,1,1,8,1,1803.1,20,1442.48,26-04-2024
2165,302,91,132,2,1,1,1,3,1599.77,10,4319.38,28-10-2024
2166,142,52,54,43,3,1,3,3,2191.13,20,5258.71,21-05-2024
2167,39,33,281,39,1,1,4,1,4080.58,20,3264.46,08-02-2024
2168,355,1,265,21,2,1,4,4,2648.21,20,8474.27,20-12-2024
2169,252,108,215,40,1,1,3,1,4194.77,20,3355.82,08-09-2024
2170,333,53,290,37,2,1,7,2,1814.99,30,2540.99,28-11-2024
2171,207,60,43,18,1,1,1,3,1967.44,10,5312.09,25-07-2024
2172,210,34,74,12,1,1,2,5,3591.79,20,14367.16,28-07-2024
2173,115,4,278,17,3,1,8,3,1533.33,20,3679.99,24-04-2024
2174,225,17,242,37,2,1,7,5,4424.01,30,15484.04,12-08-2024
2175,134,4,130,38,3,1,3,2,1533.33,20,2453.33,13-05-2024
2176,251,43,194,15,1,1,7,2,1866.51,30,2613.11,07-09-2024
